Title,Identifier,Format,TileMatrixSet,WGS84BoundingBox,style,TileMatrix,MinTileRow,MaxTileRow,MinTileCol,MaxTileCol,url
Raster CORINE Land Cover - 2006 révisée,LANDCOVER.GRID.CLC06R,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,9,160,287,160,335,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2006 révisée,LANDCOVER.GRID.CLC06R,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,10,336,575,320,671,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2006 révisée,LANDCOVER.GRID.CLC06R,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,11,672,1151,656,1343,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2006 révisée,LANDCOVER.GRID.CLC06R,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,12,1360,2303,1328,2687,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2006 révisée,LANDCOVER.GRID.CLC06R,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,13,2720,4607,2672,5375,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006 - révisée,LANDCOVER.GRID.CLC06R_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,0,0,1,0,1,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006 - révisée,LANDCOVER.GRID.CLC06R_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,1,0,2,0,2,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006 - révisée,LANDCOVER.GRID.CLC06R_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,2,0,4,0,4,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006 - révisée,LANDCOVER.GRID.CLC06R_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,3,0,8,0,8,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006 - révisée,LANDCOVER.GRID.CLC06R_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,4,0,15,0,15,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006 - révisée,LANDCOVER.GRID.CLC06R_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,5,0,31,0,31,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006 - révisée,LANDCOVER.GRID.CLC06R_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,6,16,47,16,47,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006 - révisée,LANDCOVER.GRID.CLC06R_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,7,48,79,32,95,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006 - révisée,LANDCOVER.GRID.CLC06R_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,8,112,143,80,175,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006 - révisée,LANDCOVER.GRID.CLC06R_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,9,224,287,160,335,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006 - révisée,LANDCOVER.GRID.CLC06R_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,10,464,575,320,671,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006 - révisée,LANDCOVER.GRID.CLC06R_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,11,928,1151,656,1343,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006 - révisée,LANDCOVER.GRID.CLC06R_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,12,1856,2303,1328,2687,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006 révisée,LANDCOVER.GRID.CLC06R_FR,image/png,PM,-5.91689 41.027811.0883 51.2963,CORINE Land Cover - France métropolitaine,0,0,0,0,0,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006 révisée,LANDCOVER.GRID.CLC06R_FR,image/png,PM,-5.91689 41.027811.0883 51.2963,CORINE Land Cover - France métropolitaine,1,0,0,0,1,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006 révisée,LANDCOVER.GRID.CLC06R_FR,image/png,PM,-5.91689 41.027811.0883 51.2963,CORINE Land Cover - France métropolitaine,2,1,1,1,2,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006 révisée,LANDCOVER.GRID.CLC06R_FR,image/png,PM,-5.91689 41.027811.0883 51.2963,CORINE Land Cover - France métropolitaine,3,2,2,3,4,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006 révisée,LANDCOVER.GRID.CLC06R_FR,image/png,PM,-5.91689 41.027811.0883 51.2963,CORINE Land Cover - France métropolitaine,4,5,5,7,8,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006 révisée,LANDCOVER.GRID.CLC06R_FR,image/png,PM,-5.91689 41.027811.0883 51.2963,CORINE Land Cover - France métropolitaine,5,10,11,15,16,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006 révisée,LANDCOVER.GRID.CLC06R_FR,image/png,PM,-5.91689 41.027811.0883 51.2963,CORINE Land Cover - France métropolitaine,6,21,23,30,33,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006 révisée,LANDCOVER.GRID.CLC06R_FR,image/png,PM,-5.91689 41.027811.0883 51.2963,CORINE Land Cover - France métropolitaine,7,42,47,61,67,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006 révisée,LANDCOVER.GRID.CLC06R_FR,image/png,PM,-5.91689 41.027811.0883 51.2963,CORINE Land Cover - France métropolitaine,8,85,95,123,135,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006 révisée,LANDCOVER.GRID.CLC06R_FR,image/png,PM,-5.91689 41.027811.0883 51.2963,CORINE Land Cover - France métropolitaine,9,170,191,247,271,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006 révisée,LANDCOVER.GRID.CLC06R_FR,image/png,PM,-5.91689 41.027811.0883 51.2963,CORINE Land Cover - France métropolitaine,10,341,383,495,543,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006 révisée,LANDCOVER.GRID.CLC06R_FR,image/png,PM,-5.91689 41.027811.0883 51.2963,CORINE Land Cover - France métropolitaine,11,682,767,990,1087,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006 révisée,LANDCOVER.GRID.CLC06R_FR,image/png,PM,-5.91689 41.027811.0883 51.2963,CORINE Land Cover - France métropolitaine,12,1365,1535,1980,2174,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006,LANDCOVER.GRID.CLC06_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,0,0,1,0,1,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006,LANDCOVER.GRID.CLC06_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,1,0,2,0,2,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006,LANDCOVER.GRID.CLC06_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,2,0,4,0,4,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006,LANDCOVER.GRID.CLC06_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,3,0,8,0,8,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006,LANDCOVER.GRID.CLC06_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,4,0,15,0,15,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006,LANDCOVER.GRID.CLC06_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,5,0,31,0,31,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006,LANDCOVER.GRID.CLC06_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,6,16,47,16,47,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006,LANDCOVER.GRID.CLC06_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,7,48,79,32,95,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006,LANDCOVER.GRID.CLC06_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,8,112,143,80,175,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006,LANDCOVER.GRID.CLC06_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,9,224,287,160,335,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006,LANDCOVER.GRID.CLC06_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,10,464,575,320,671,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006,LANDCOVER.GRID.CLC06_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,11,928,1151,656,1343,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - DOM - 2006,LANDCOVER.GRID.CLC06_DOM,image/png,PM,-61.9063 -21.482555.9362 16.6077,CORINE Land Cover - DOM,12,1856,2303,1328,2687,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006,LANDCOVER.GRID.CLC06_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,0,0,0,0,0,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006,LANDCOVER.GRID.CLC06_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,1,0,0,0,1,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006,LANDCOVER.GRID.CLC06_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,2,1,1,1,2,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006,LANDCOVER.GRID.CLC06_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,3,2,2,3,4,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006,LANDCOVER.GRID.CLC06_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,4,5,5,7,8,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006,LANDCOVER.GRID.CLC06_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,5,10,11,15,16,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006,LANDCOVER.GRID.CLC06_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,6,21,23,30,33,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006,LANDCOVER.GRID.CLC06_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,7,42,47,61,67,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006,LANDCOVER.GRID.CLC06_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,8,85,95,123,135,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006,LANDCOVER.GRID.CLC06_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,9,170,191,247,271,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006,LANDCOVER.GRID.CLC06_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,10,341,383,495,542,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006,LANDCOVER.GRID.CLC06_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,11,683,766,991,1085,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - France métropolitaine - 2006,LANDCOVER.GRID.CLC06_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,12,1367,1533,1982,2171,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,0,0,1,0,1,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,1,0,2,0,2,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,2,0,4,0,4,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,3,0,8,0,8,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,4,0,15,0,15,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,5,0,31,0,31,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,6,16,47,16,47,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,7,32,79,32,95,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,8,80,143,80,175,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,9,160,287,160,335,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,10,336,575,320,671,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,11,672,1151,656,1343,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,12,1360,2303,1328,2687,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 2012,LANDCOVER.GRID.CLC12,image/png,PM,-61.9063 -21.482555.9362 51.2963,CORINE Land Cover,13,2720,4607,2672,5375,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,0,0,0,0,0,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,1,0,0,0,1,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,2,1,1,1,2,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,3,2,2,3,4,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,4,5,5,7,8,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,5,10,11,15,16,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,6,21,23,30,33,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,7,42,47,61,67,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,8,85,95,123,135,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,9,170,191,247,271,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,10,341,383,495,542,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,11,683,766,991,1085,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,12,1367,1533,1982,2171,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - 1990,LANDCOVER.GRID.CLC90_FR,image/png,PM,-5.68494 41.177910.8556 51.1827,CORINE Land Cover - France métropolitaine,13,2735,3066,3965,4343,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - Couche haute résolution du type de forêts - Résolution 20m - 2012,LANDCOVER.HR.DLT.CLC12,image/png,PM,-62.3602 -21.57255.8441 51.4949,CORINE Land Cover - HR - type de forêts,0,0,1,0,1,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - Couche haute résolution du type de forêts - Résolution 20m - 2012,LANDCOVER.HR.DLT.CLC12,image/png,PM,-62.3602 -21.57255.8441 51.4949,CORINE Land Cover - HR - type de forêts,1,0,2,0,2,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Raster CORINE Land Cover - Couche haute résolution du type de forêts - Résolution 20m - 2012,LANDCOVER.HR.DLT.CLC12,image/png,PM,-62.3602 -21.57255.8441 51.4949,CORINE Land Cover - HR - type de forêts,2,0,4,0,4,https://wxs.ign.fr/clc/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
